#,Date,Author Name,Tweet ID,Text,Likes,Retweet Count,Views Count,Bookmark Count,Authors Followers Count,Mention Count,Tweet URL,Source,Medias,User Mentions,URLs,Hashtags,Unnamed: 17,Prediction
148,07.02.2025,GT Medya,1887535715417731162,"Afet Eğitim ve Lojistik Merkezi, Ankara’da faaliyete başladı.

📌Ankara Büyükşehir Belediyesi tarafından Esenboğa Havalimanı’nın yanına kurulan eğitim merkezi, afet öncesi hazırlık ve afet sonrası müdahalenin daha da etkin hale getirilmesini amaçlıyor. https://t.co/5NPY2wz8tF",1,0,345,0,3615,0,https://twitter.com/gtmedyahaber/status/1887535715417731162,Twitter Web App,https://pbs.twimg.com/media/GjHftI0XIAAGjPr.png,,,,,Afet
149,07.02.2025,GT Medya,1887535882556551238,Kaynak: https://t.co/s2z2mxIbkk,0,0,228,0,3615,0,https://twitter.com/gtmedyahaber/status/1887535882556551238,Twitter Web App,,,https://www.haberturk.com/abb-den-afet-egitim-ve-lojistik-merkezi-3763178,,,Sağlık
150,07.02.2025,GT Medya,1887532738728894516,"6 Şubat Depremi’nde vefat edenler Balıkesir’de anıldı.

📌Anmaya katılan CHP’li Balıkesir Büyükşehir Belediye Başkanı Ahmet Akın, afetlere karşı kentlerin direncini arttırmak ve hükümetle yerel yönetimlerin birlikte hareket etmesini sağlamak için bir Deprem Bakanlığı kurulması gerektiğini söyledi.",3,2,420,0,3615,0,https://twitter.com/gtmedyahaber/status/1887532738728894516,Twitter Web App,https://pbs.twimg.com/media/GjHc_x0XkAAIf6n.png,,,,,Afet
151,07.02.2025,GT Medya,1887532849932193835,Kaynak: https://t.co/yt03CJyskB,0,0,231,0,3615,0,https://twitter.com/gtmedyahaber/status/1887532849932193835,Twitter Web App,,,https://www.birgun.net/haber/balikesirde-6-subat-depremleri-nde-hayatlarini-kaybeden-vatandaslar-anildi-597442,,,Afet
152,07.02.2025,GT Medya,1887532414798360692,"Santorini’de OHAL ilan edildi.

📌Dünyaca ünlü Yunan adasında üç volkanik merkez olduğu ve patlama riskinin bulunduğu açıklandı. https://t.co/ZwboGJHutQ",10,1,5312,0,3615,0,https://twitter.com/gtmedyahaber/status/1887532414798360692,Twitter Web App,https://pbs.twimg.com/media/GjHcoeJWgAAm-zI.png,,,,,Afet
153,07.02.2025,GT Medya,1887532545253724238,Kaynak: https://t.co/QCg5XNPp3J,0,0,362,0,3615,0,https://twitter.com/gtmedyahaber/status/1887532545253724238,Twitter Web App,,,https://www.sozcu.com.tr/yunan-adasi-santorini-de-ohal-ilan-edildi-p136752,,,Afet
154,07.02.2025,GT Medya,1887510021241459199,"İsrail BM İnsan Hakları Konseyi’nden çekildi.

📌 ABD de yakın zamanda konseyden çekilmişti. https://t.co/yZZDRp35Re",1,0,296,0,3615,0,https://twitter.com/gtmedyahaber/status/1887510021241459199,Twitter for Android,https://pbs.twimg.com/media/GjHIUkOXEAATj9B.jpg,,,,,Gündem
155,07.02.2025,GT Medya,1887510078237933785,"🔗 Kaynak:

https://t.co/JuCX1Df3yi",0,0,263,0,3615,0,https://twitter.com/gtmedyahaber/status/1887510078237933785,Twitter for Android,,,https://ankahaber.net/haber/detay/abdnin%C2%A0ardindan_israil_de_bm_insan_haklari_konseyinden_cekildi_219268,,,Afet
156,07.02.2025,GT Medya,1887509700368818273,"6 Şubat depremlerinin merkez üssü Pazarcık'ta konuşan Özgür Özel:

🗣 İktidar 3 gün boyunca ordunun neden kışladan çıkarılmadığını sorguluyor ve bu tarihi hatayı asla unutmayacak. 

🗣️ 3 günlük gecikmenin nelere mâl olduğunu hatırlamak hepimizin boynunun borcu. https://t.co/wmMBrnccYu",3,1,363,0,3615,0,https://twitter.com/gtmedyahaber/status/1887509700368818273,Twitter for Android,https://pbs.twimg.com/media/GjHIEdCWAAAyXUy.jpg,,,,,Savaş
157,07.02.2025,GT Medya,1887509783122428235,"🔗 Kaynak:

https://t.co/kUixOKrU7Q",1,1,403,0,3615,0,https://twitter.com/gtmedyahaber/status/1887509783122428235,Twitter for Android,,,https://x.com/ankahabera/status/1887505816019775909?t=r0y3L3InBwvjt6_iGUMyZg&s=19,,,Afet
158,07.02.2025,GT Medya,1887508308669366743,"Sinan Ateş'in cinayetiyle ilgili davada, tutuklu sanık dönemin Cinayet Büro Amiri komiser Mustafa Ensar Aykal yurt dışı çıkış yasağı adli kontrol şartıyla tahliye edildi. https://t.co/aYuiMyWkof",1,0,477,0,3615,0,https://twitter.com/gtmedyahaber/status/1887508308669366743,Twitter for Android,https://pbs.twimg.com/media/GjHGzGFWcAAoEBl.jpg,,,,,Siyaset
159,07.02.2025,GT Medya,1887508508045705560,"🔗 Kaynak:

https://t.co/vtGy4eVxBe",0,0,282,0,3615,0,https://twitter.com/gtmedyahaber/status/1887508508045705560,Twitter for Android,,,https://m.haberturk.com/son-dakika-sinan-ates-davasinda-bir-tahliye-karari-3763118,,,Sağlık
161,06.02.2025,GT Medya,1887486298346209702,"06.02.2023- 16.00                    

TARİHTE BUGÜN | #AsrınUtancı | Flood

TBMM çalışmalarına 1 hafta ara verildi. https://t.co/dLKPjmaSqc",5,0,386,0,3615,0,https://twitter.com/gtmedyahaber/status/1887486298346209702,Twitter Web App,https://pbs.twimg.com/media/GjGytNXWgAAP2CX.jpg,,,,AsrınUtancı,Gündem
162,07.02.2025,GT Medya,1887501349647958325,"06.02.2023- 17.00                      

TARİHTE BUGÜN | #AsrınUtancı | Flood

Tüm Türkiye'de okullar 13 Şubat'a kadar 1 hafta tatil edildi. https://t.co/GdYLlii6Lw",5,0,502,0,3615,0,https://twitter.com/gtmedyahaber/status/1887501349647958325,Twitter Web App,https://pbs.twimg.com/media/GjHActzXkAAQ2GL.jpg,,,,AsrınUtancı,Eğitim
163,07.02.2025,GT Medya,1887487818781343951,"ABD Başkanı Donald Trump: 

🗣️ Gazze Şeridi, çatışmaların sona ermesinin ardından İsrail tarafından ABD'ye devredilebilirdi. https://t.co/W6DzsCOYqB",1,0,292,0,3615,0,https://twitter.com/gtmedyahaber/status/1887487818781343951,Twitter for Android,https://pbs.twimg.com/media/GjG0Kb9WMAAhvmq.jpg,,,,,Savaş
164,07.02.2025,GT Medya,1887487998289207511,"🔗 Kaynak:

https://t.co/O9AnVBiscr",0,0,230,0,3615,0,https://twitter.com/gtmedyahaber/status/1887487998289207511,Twitter for Android,,,https://ankahaber.net/haber/detay/trump_gazze_seridi_catismalarin_sona_ermesinin_ardindan_israil_tarafindan_abdye_devredilebilirdi_219256,,,Sağlık
165,06.02.2025,GT Medya,1887485994661757297,"Adalet Bakanı Yılmaz Tunç, depremde “sorumluluğu” olduğu gerekçesiyle şu anda 248 kişinin tutuklu, 1036 kişinin ise adli kontrol şartıyla serbest olduğunu açıkladı. https://t.co/45abVCxzjp",0,0,269,0,3615,0,https://twitter.com/gtmedyahaber/status/1887485994661757297,Twitter for iPhone,https://pbs.twimg.com/media/GjGygcSWIAEMS4i.jpg,,,,,Afet
166,06.02.2025,GT Medya,1887486185548714116,🔗Kaynak: https://t.co/wYtc2oNduy,0,0,205,0,3615,0,https://twitter.com/gtmedyahaber/status/1887486185548714116,Twitter for iPhone,,,https://ankahaber.net/haber/detay/6_subat_depremlerinin_2_yili_adalet_bakani_tunc_depremde_sorumlulugu_oldugu_gerekcesiyle_su_anda_248_kisi_tutuklu_bin_36_kisi_ise_adli_kontrol_sartiyla_serbest_219233,,,Afet
167,06.02.2025,GT Medya,1887480882442699233,"Galatasaray Kulübü, Genk'in stoperi Carlos Cuesta için kulübü ile anlaşma sağladı. https://t.co/H2Y3gwSUqA",0,0,597,0,3615,0,https://twitter.com/gtmedyahaber/status/1887480882442699233,Twitter for Android,https://pbs.twimg.com/media/GjGt3DWWgAA_Rn7.jpg,,,,,Spor
168,06.02.2025,GT Medya,1887481168376832096,"🔗 Kaynak:

https://t.co/EmiTyQXNLd",0,0,287,0,3615,0,https://twitter.com/gtmedyahaber/status/1887481168376832096,Twitter for Android,,,https://www.dha.com.tr/spor/galatasaray-carlos-cuesta-transferinde-anlasma-sagladi-2578658,,,Sağlık
169,06.02.2025,GT Medya,1887480717535236329,"Antalya'nın Konyaaltı ilçesindeki ormanlık alanda yangın çıktı.

📌 Yangına 17 arazöz, 9 su aracı ve çok sayıda işçiyle müdahale ediliyor.
https://t.co/Vy4J3ie1ny",2,1,402,0,3615,0,https://twitter.com/gtmedyahaber/status/1887480717535236329,Twitter for Android,https://pbs.twimg.com/amplify_video_thumb/1887472273533050880/img/YcQ6VUozQOz-O9xP.jpg,,,,,Afet
170,06.02.2025,GT Medya,1887480425309745394,21-22 Haziran'da yapılacak 2025-Yükseköğretim Kurumları Sınavı başvuruları alınmaya başladı. https://t.co/1DazFZySh8,0,0,286,0,3615,0,https://twitter.com/gtmedyahaber/status/1887480425309745394,Twitter for Android,https://pbs.twimg.com/media/GjGtcThXsAAz1NV.jpg,,,,,Eğitim
171,06.02.2025,GT Medya,1887480547250716955,"🔗 Kaynak:

https://t.co/oSQyTxFVyd",0,0,431,0,3615,0,https://twitter.com/gtmedyahaber/status/1887480547250716955,Twitter for Android,,,https://x.com/anadoluajansi/status/1887473265154596989?t=ff67a9p1Yv-0iblyKeSFQw&s=19,,,Sağlık
172,06.02.2025,GT Medya,1887461498219278361,"CHP Genel Başkan Yardımcısı Gül Çiftci, ön seçim ile cumhurbaşkanı adayının belirlenmesi hakkında konuştu:

🗣️Aynı gün aynı saatte 81 ilde bütün seçim çevrelerinde sandık koyacağız. Dijital oy kullanma olmayacak. Mühürlü bir şekilde pusulalarımız ve zarflarımız basılı olacak. Ortalama 30-35 günlük bir takvim içerisinde biz bu süreci tamamlayacağız.",3,0,344,0,3615,0,https://twitter.com/gtmedyahaber/status/1887461498219278361,Twitter for iPhone,https://pbs.twimg.com/media/GjGcOgnXUAAUHih.jpg,,,,,Siyaset
173,06.02.2025,GT Medya,1887461686396760079,🔗Kaynak: https://t.co/6TaqCkY2YR,0,0,255,0,3615,0,https://twitter.com/gtmedyahaber/status/1887461686396760079,Twitter for iPhone,,,https://ankahaber.net/haber/detay/chpde_gundem_cumhurbaskani_adayi_on_secimi_gul_ciftci_3035_gunluk_bir_takvim_icerisinde_biz_bu_sureci_tamamlayacagiz_219190,,,Afet
174,06.02.2025,GT Medya,1887458346464387521,"İBB itfaiye ekipleri, Eminönü Mısır Çarşısı yakınında bir binada çıkan yangını kontrol altına aldı. Soğutma çalışmaları başladı.

📌Valilik, lokanta olan işyerinin mutfak bölümünde çıktığı düşünülen yangında ölen ya da yaralanan bulunmadığını açıkladı.
 https://t.co/OpADzSDdHT",6,0,535,0,3615,0,https://twitter.com/gtmedyahaber/status/1887458346464387521,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1887454881939685376/pu/img/6lAp3sMGY_Qyl6-G.jpg,,,,,Afet
179,06.02.2025,GT Medya,1887412138626486396,"06.02.2023- 11.00      

TARİHTE BUGÜN | #AsrınUtancı | Flood

Çeşitli kamu binalarından yıkım haberleri geldi.

📌İskenderun Devlet Hastanesi'nin yoğun bakım ünitesi, deprem sonrasında yıkıldı.

📌Adıyaman'da Belediye Başkanlığı binasının yıkıldığı öğrenildi. https://t.co/UMe9n6kNua",16,1,452,0,3615,0,https://twitter.com/gtmedyahaber/status/1887412138626486396,Twitter Web App,https://pbs.twimg.com/media/GjFvNPtWQAATLcQ.jpg,,,,AsrınUtancı,Afet
180,06.02.2025,GT Medya,1887426726004687030,"06.02.2023- 12.00        

TARİHTE BUGÜN | #AsrınUtancı | Flood

Türkiye, Elon Musk'ın Starlink uydu desteği teklifini reddetti ve Türksat'ın kapasitesinin yeterli olduğunu bildirdi.

📌 Başta deprem bölgesi olmak üzere Türkiye’nin pek çok noktasında iletişim sorunu yaşandı. https://t.co/4doyWkifJY",17,1,561,0,3615,0,https://twitter.com/gtmedyahaber/status/1887426726004687030,Twitter Web App,https://pbs.twimg.com/media/GjF8QDzXYAArNLy.jpg,,,,AsrınUtancı,Teknoloji
181,06.02.2025,GT Medya,1887411576514253028,"TÜİK verilerine göre Türkiye’nin nüfusu 85 milyon 664 bin 944 oldu. 

📌İstanbul 15,7 milyon
📌Ankara 5,8 milyon
📌İzmir 4,4 milyon
📌Bursa 3,2 milyon
📌Antalya 2,7 milyon https://t.co/1mpXBTuneE",3,0,347,1,3615,0,https://twitter.com/gtmedyahaber/status/1887411576514253028,Twitter Web App,https://pbs.twimg.com/media/GjFuyeIWIAA9I9h.png,,,,,Sağlık
182,06.02.2025,GT Medya,1887411642943635470,"🔗 Kaynak:

https://t.co/wMm2xcujxV",0,0,255,0,3615,0,https://twitter.com/gtmedyahaber/status/1887411642943635470,Twitter Web App,,,https://data.tuik.gov.tr/Bulten/Index?p=Adrese-Dayali-Nufus-Kayit-Sistemi-Sonuclari-2024-53783,,,Sağlık
183,06.02.2025,GT Medya,1887214537155424592,"Gazeteci Sinan Burhan, Bahçeli’nin rutin bir sağlık kontrolünden geçtiğini ve herhangi bir sağlık sorununun olmadığını açıkladı. https://t.co/Kta8GzH1rf",3,0,577,0,3615,0,https://twitter.com/gtmedyahaber/status/1887214537155424592,Twitter for Android,https://pbs.twimg.com/media/GjC7nqKXwAExjLE.jpg,,,,,Sağlık
185,06.02.2025,GT Medya,1887210377173233833,"Rusya, Tinder ve Spotify'a kullanıcı verilerini yerelleştirmedikleri gerekçesiyle 10'ar milyon ruble (yaklaşık 102 bin dolar) para cezası verdi. https://t.co/VOPYlNMGxB",2,0,428,0,3615,0,https://twitter.com/gtmedyahaber/status/1887210377173233833,Twitter for Android,"https://pbs.twimg.com/media/GjC31fBWMAImlA5.jpg,https://pbs.twimg.com/media/GjC31hOWoAANKUL.jpg",,,,,Teknoloji
186,06.02.2025,GT Medya,1887210532043661352,🔗 Kaynak: https://t.co/pHKslmW4Gp,0,0,333,0,3615,0,https://twitter.com/gtmedyahaber/status/1887210532043661352,Twitter for Android,,,https://www.ekonomim.com/sektorler/teknoloji/rusyadan-tinder-ve-spotifya-para-cezasi-haberi-798099,,,Sağlık
187,06.02.2025,GT Medya,1887209765463371777,🚨#SonDakika: MHP Lideri Devlet Bahçeli hastaneye kaldırıldı. https://t.co/onO3bGc9YO,22,1,2373,0,3615,0,https://twitter.com/gtmedyahaber/status/1887209765463371777,Twitter for Android,https://pbs.twimg.com/media/GjC3R8gW8AA0Fa9.jpg,,,,SonDakika,Gündem
188,06.02.2025,GT Medya,1887209944060932249,🔗 Kaynak: https://t.co/VtZSm6Xq1H,0,0,426,0,3615,0,https://twitter.com/gtmedyahaber/status/1887209944060932249,Twitter for Android,,,https://halktv.com.tr/gundem/mhp-lideri-devlet-bahceli-hastaneye-kaldirildi-911693h,,,Afet
189,06.02.2025,GT Medya,1887209322285047999,"CHP Başkanı Özgür Özel:

🗣️Mansur Başkan, parti görev verirse elinden geleni yapmaya hazır. https://t.co/0kOuIcqdh9",2,0,379,0,3615,0,https://twitter.com/gtmedyahaber/status/1887209322285047999,Twitter for Android,"https://pbs.twimg.com/media/GjC24DMXUAATbbj.jpg,https://pbs.twimg.com/media/GjC24CVW0AATm-l.jpg",,,,,Siyaset
190,06.02.2025,GT Medya,1887208430194065642,"CHP Başkanı Özgür Özel:

🗣️Erken seçimin adayı erken açıklanır.

🗣️Asla kendi adaylığımı tartışmayacağım. https://t.co/ygyeAGMPhV",2,0,406,0,3615,0,https://twitter.com/gtmedyahaber/status/1887208430194065642,Twitter for Android,https://pbs.twimg.com/media/GjC2ELVWIAAwLf_.jpg,,,,,Siyaset
191,06.02.2025,GT Medya,1887208701377101999,🔗 Kaynak: https://t.co/dCZmyxK87q,0,0,522,0,3615,0,https://twitter.com/gtmedyahaber/status/1887208701377101999,Twitter for Android,,,https://x.com/herkesicinCHP/status/1887186033802117151,,,Afet
1,12.02.2025,GT Medya,1889420230385893415,"ABD Başkanı Trump’la görüşen Ürdün Kralı Abdullah:

Muhabir: Kral, Filistinlileri neden kabul etsin? Bunu istemediğini söyledi.

Trump: Bilmiyorum, belki şimdi söylemek ister?

Kral: Mısır’ın planını bekliyoruz. Riyad’da Gazze’nin geleceğini görüşeceğiz. 
 https://t.co/VMTK2Ul6kt",3,0,486,1,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889420230385893415,Twitter for iPhone,,https://pbs.twimg.com/amplify_video_thumb/1889400333861863425/img/ndJjznW9ZaK8sS_V.jpg,,Siyaset
2,12.02.2025,GT Medya,1889414917217759725,"ABD'de mahkeme, Timur Cihantimur ve Eylem Tok’un Türkiye'ye iade edilmesine karar verdi. https://t.co/p9x9LAD4gu",3,0,291,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889414917217759725,Twitter for iPhone,,https://pbs.twimg.com/media/GjiM2VGWkAAIph-.jpg,,Siyaset
3,12.02.2025,GT Medya,1889414924079686006,"🔗Kaynak:

https://t.co/vUiiSe3HZg",0,0,359,0,3615,0,0,TRUE,https://twitter.com/gtmedyahaber/status/1889414924079686006,Twitter for iPhone,,,,Sağlık
4,12.02.2025,GT Medya,1889390972930277809,"İran, ABD Başkanı Trump'ın “pervasız ve kışkırtıcı açıklamaları” nedeniyle BM Güvenlik Konseyi'ni uyardı. https://t.co/NmlTTvRU9M",3,0,302,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889390972930277809,Twitter for Android,,https://pbs.twimg.com/media/Gjh3E7TW8AA2YH1.jpg,,Gündem
5,12.02.2025,GT Medya,1889391124697186812,🔗 Kaynak: https://t.co/gbwbNOMuN7,0,0,233,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889391124697186812,Twitter for Android,,,,Sağlık
6,12.02.2025,GT Medya,1889382381699862969,"ABD Başkanı Donald Trump:

🗣️Hiçbir şey satın almayacağız. Buraya sahip olacağız, burayı elimizde tutacağız ve burada barış olmasını sağlayacağız. https://t.co/KazjByHJlN",2,0,287,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889382381699862969,Twitter for Android,,https://pbs.twimg.com/media/GjhvQ5GW8AAiWv_.jpg,,Gündem
7,12.02.2025,GT Medya,1889382523039580332,🔗 Kaynak: https://t.co/NoVrVcNMxk,0,0,234,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889382523039580332,Twitter for Android,,,,Sağlık
8,12.02.2025,GT Medya,1889381359082152368,AB ve üye ülkelerin Ukrayna’ya verdiği desteğin 134 milyar €'yu aştığı belirtildi. https://t.co/0Jbs0nnzbz,5,0,332,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889381359082152368,Twitter for Android,,https://pbs.twimg.com/media/GjhuVXhXAAA39we.jpg,,Sağlık
9,12.02.2025,GT Medya,1889381507338584429,🔗 Kaynak: https://t.co/kxGrwFToK2,0,0,245,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889381507338584429,Twitter for Android,,,,Sağlık
10,12.02.2025,GT Medya,1889380859737940198,"Türkiye, tekrar ABD Hazine tahvili almaya başladı.

📌Türkiye, 2016 yılında ABD ile yaşanan gerilimler sebebiyle ABD'den Hazine tahvili almayı kesmişti. https://t.co/87h9BjW5ID",1,0,270,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889380859737940198,Twitter for Android,,https://pbs.twimg.com/media/Gjht4QOWMAA4JXg.jpg,,Ekonomi
11,12.02.2025,GT Medya,1889381018051678522,🔗 Kaynak: https://t.co/v9Lf1QJ7wn,0,0,230,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889381018051678522,Twitter for Android,,,,Afet
12,12.02.2025,GT Medya,1889380146903392332,"İstanbul'daki Akasya AVM'de yangın çıktı. 
 https://t.co/FPd06HT1d0",3,0,1445,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889380146903392332,Twitter for Android,,https://pbs.twimg.com/ext_tw_video_thumb/1889376016906215424/pu/img/MIv_76KKblY1MlgC.jpg,,Afet
13,12.02.2025,GT Medya,1889380546406752687,🔗 Kaynak: https://t.co/pTsI5DVhBV,0,0,243,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889380546406752687,Twitter for Android,,,,Sağlık
14,12.02.2025,GT Medya,1889378065047781883,"TCMB Başkanı Fatih Karahan:

🗣️Enflasyonda düşüş sağlanana kadar sıkı para politikası duruşu sürdürülecek. https://t.co/CzOJEttNF4",1,0,317,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889378065047781883,Twitter for Android,,https://pbs.twimg.com/media/GjhrVoXXcAAtw71.jpg,,Siyaset
15,12.02.2025,GT Medya,1889378213467451593,🔗 Kaynak: https://t.co/WWAmSNmbL3,0,0,245,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889378213467451593,Twitter for Android,,,,Sağlık
16,12.02.2025,GT Medya,1889373713503756406,"İstanbul’da gerçekleştirilen operasyonda 2 milyar liralık sahte ilaç ele geçirildi.

📌6 kişi tutuklandı. https://t.co/qIOLVY8szq",1,0,283,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889373713503756406,Twitter for Android,,https://pbs.twimg.com/media/GjhnYVBXQAEk5iQ.jpg,,Savaş
17,12.02.2025,GT Medya,1889373866377502918,🔗 Kaynak: https://t.co/eXD4IVuu70,0,0,225,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889373866377502918,Twitter for Android,,,,Afet
18,12.02.2025,GT Medya,1889369788125749351,"İsrail Başbakanı Netanyahu:

🗣️Eğer Hamas cumartesi öğlene kadar rehineleri serbest bırakmazsa ateşkes sona erecek ve İsrail ordusu Hamas tamamen yenilene kadar yoğun saldırılara yeniden başlayacak. https://t.co/IHc6CqgtBn",1,0,277,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889369788125749351,Twitter for Android,,https://pbs.twimg.com/media/Gjhjz0SXgAALnqo.jpg,,Savaş
19,12.02.2025,GT Medya,1889369931969347638,🔗 Kaynak: https://t.co/gGkxTapqzK,0,0,385,0,3615,0,0,TRUE,https://twitter.com/gtmedyahaber/status/1889369931969347638,Twitter for Android,,,,Sağlık
20,12.02.2025,GT Medya,1889369158196011231,"Kamu Başdenetçisi Akarca:

🗣️2024'te ulaşan şikayet başvurularında %18,68 ile Adalet Bakanlığı ilk sırada.

🗣️Sağlık Bakanlığı'nda bu oran %6,35, Milli Eğitim Bakanlığı'nda %5,97, Sosyal Güvenlik Kurumu'nda %4,40 olduğu hesaplanmıştır.

🗣️Yapılan başvuruların kabul edilebilirlik oranı %31,74 olarak gerçekleşmiştir.",0,0,331,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889369158196011231,Twitter for Android,,https://pbs.twimg.com/media/GjhjPI5XoAAsFN9.jpg,,Siyaset
21,12.02.2025,GT Medya,1889369313460486225,🔗 Kaynak: https://t.co/uGzfsFiV4a,0,0,257,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889369313460486225,Twitter for Android,,,,Sağlık
23,12.02.2025,GT Medya,1889363744808894557,"CHP Başkanı Özgür Özel:

🗣️Türkiye'yi yönetecek bir sonraki cumhurbaşkanının belirleneceği ön seçimin seçmeni olmak isteyen herkesi 28 Şubat saat 17.00’ye kadar babaevine gelerek kaydolmaya ve ön seçimde oy kullanmaya davet ediyorum.
 https://t.co/tLb0kJ7Ls1",2,0,298,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889363744808894557,Twitter for Android,,https://pbs.twimg.com/ext_tw_video_thumb/1889346422576758784/pu/img/1mL26iFTZibqNX1o.jpg,,Siyaset
24,12.02.2025,GT Medya,1889358617381343365,"Rusya'da parlamentonun alt kanadı Devlet Duması'nın üyesi, eski boksör Nikolay Valuyev, Azerbaycan'da ""istenmeyen kişi"" ilan edildi.

📌Yapılan açıklamada Azerbaycan devleti ve halkına karşı hakaret ve tehdit içerikli açıklamalarda bulunduğu belirtildi. https://t.co/abtNCeL8IT",3,0,1728,1,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889358617381343365,Twitter for Android,,https://pbs.twimg.com/media/GjhZplzWgAAiSUR.jpg,,Spor
25,12.02.2025,GT Medya,1889358775703970067,🔗 Kaynak: https://t.co/A0IOrDZYVV,0,0,251,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889358775703970067,Twitter for Android,,,,Sağlık
26,12.02.2025,GT Medya,1889357859390988761,"Fransa Dışişleri Bakanı Jean-Noel Barrot, ABD'nin çelik ve alüminyum ithalatına ilave vergi uygulama girişimine karşı harekete geçme çağrısında bulundu.

🗣️Çıkarlarımızı savunmak söz konusu olduğunda, herhangi bir tereddüdümüz olmamalı. AB ile ticaret savaşına girmek kimsenin yararına değil.",2,0,314,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889357859390988761,Twitter for Android,,https://pbs.twimg.com/media/GjhY9cgXAAAT-up.jpg,,Siyaset
27,12.02.2025,GT Medya,1889358019001197049,🔗 Kaynak: https://t.co/qxLZ53PxG7,0,0,233,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889358019001197049,Twitter for Android,,,,Sağlık
28,12.02.2025,GT Medya,1889357202470650351,"AB Komisyonu Başkanı Ursula von der Leyen, ABD'nin çelik ve alüminyum ithalatına vergi getirme kararına sert karşılık vereceklerini bildirdi.

🗣️AB'ye yönelik haksız tarifeler cevapsız kalmayacak. Haksız tarifelere karşı sert ve orantılı karşı önlemler alınacak. https://t.co/C0rPyr2KJY",3,0,302,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889357202470650351,Twitter for Android,,https://pbs.twimg.com/media/GjhYXQxWsAAQKrg.jpg,,Siyaset
29,12.02.2025,GT Medya,1889357364433719603,🔗 Kaynak: https://t.co/Zl1mTZaa03,0,0,224,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889357364433719603,Twitter for Android,,,,Sağlık
30,12.02.2025,GT Medya,1889356669378867455,"Almanya Başbakanı Scholz (Gümrük vergileri hakkında):

🗣️ABD bize başka seçenek bırakmazsa, AB hep birlikte karşılık verecek. Dünyanın en büyük pazarı olarak 450 milyon nüfusuyla bunu yapabilecek güce sahibiz. https://t.co/cGPaCdGJm4",2,0,266,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889356669378867455,Twitter for Android,,https://pbs.twimg.com/media/GjhX4PqXMAAjEq0.jpg,,Siyaset
31,12.02.2025,GT Medya,1889356822835806395,🔗 Kynak: https://t.co/QCMjyrIISV,0,0,221,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889356822835806395,Twitter for Android,,,,Afet
32,12.02.2025,GT Medya,1889356132956745910,İtalya’da Sicilya mafyasına (Cosa Nostra) gerçekleştirilen operasyonda yaklaşık 130 kişi gözaltına alındı. https://t.co/CeCbZtK25k,2,0,291,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889356132956745910,Twitter for Android,,https://pbs.twimg.com/media/GjhXZAnWwAE8QFS.jpg,,Savaş
33,12.02.2025,GT Medya,1889356282861060127,🔗 Kaynak: https://t.co/Aj6WiFlhyt,0,0,234,0,3615,0,0,FALSE,https://twitter.com/gtmedyahaber/status/1889356282861060127,Twitter for Android,,,,Sağlık
34,12.02.2025,GT Medya,1889352748270772442,"AKUT Kurucusu ve eski Başkanı Nasuh Mahruki:

🗣️Depremlerde ölmek takdiri siyasi. Kış tatilinde ailelerin yok olması takdir-i ilahi değil, takdiri siyasi. https://t.co/4D3JnPktzJ",7,0,308,0,3615,1,0,FALSE,https://twitter.com/gtmedyahaber/status/1889352748270772442,Twitter for Android,,https://pbs.twimg.com/media/GjhUT_vWoAAxHtT.jpg,,Afet
